"","ID","COUNT","MONTH","DATE","TIME","TYPE","COUNT_DAY","SESSION","LATITUDE","LONGITUDE","SPECIES","NUMBER","coords.x1","coords.x2"
"1008",36483,2016,"October","10/19/2016","04:09:34 PM","Helicopter",2,6,-18.9752,34.4387,"Waterbuck",1,651458.074937559,7901298.20885218
"1009",36484,2016,"October","10/19/2016","04:09:35 PM","Helicopter",2,6,-18.975,34.4385,"Warthog",1,651437.197312812,7901320.51585079
"1010",36485,2016,"October","10/19/2016","04:09:45 PM","Helicopter",2,6,-18.9738,34.4355,"Oribi",1,651122.40378023,7901455.90245065
"1011",36486,2016,"October","10/19/2016","04:09:48 PM","Helicopter",2,6,-18.9736,34.4349,"Impala",2,651059.408507418,7901478.55208815
"1012",36487,2016,"October","10/19/2016","04:09:50 PM","Helicopter",2,6,-18.9734,34.4343,"Waterbuck",9,650996.413095026,7901501.20150065
"1013",36488,2016,"October","10/19/2016","04:10:11 PM","Helicopter",2,6,-18.9704,34.4285,"Oribi",2,650388.407280411,7901838.18729605
"1014",36489,2016,"October","10/19/2016","04:10:16 PM","Helicopter",2,6,-18.9695,34.4272,"Oribi",1,650252.331220692,7901938.9036716
"1015",36490,2016,"October","10/19/2016","04:10:19 PM","Helicopter",2,6,-18.9691,34.4267,"Kudu",2,650200.042135998,7901983.59984896
"1016",36491,2016,"October","10/19/2016","04:10:30 PM","Helicopter",2,6,-18.9671,34.4232,"Waterbuck",5,649833.296596373,7902207.92882098
"1017",36492,2016,"October","10/19/2016","04:11:08 PM","Helicopter",2,6,-18.9681,34.423,"Waterbuck",45,649811.343715113,7902097.42435645
"1018",36493,2016,"October","10/19/2016","04:11:10 PM","Helicopter",2,6,-18.9681,34.4227,"Impala",2,649779.755001466,7902097.67939053
"1019",36494,2016,"October","10/19/2016","04:13:30 PM","Helicopter",2,6,-18.9691,34.4184,"Waterbuck",27,649326.093031936,7901990.65461887
"1020",36495,2016,"October","10/19/2016","04:13:31 PM","Helicopter",2,6,-18.9692,34.4185,"Warthog",2,649336.533439061,7901979.50243127
"1021",36496,2016,"October","10/19/2016","04:14:19 PM","Helicopter",2,6,-18.9645,34.4236,"Impala",11,649877.739297674,7902495.34239105
"1022",36497,2016,"October","10/19/2016","04:14:20 PM","Helicopter",2,6,-18.9646,34.4237,"Waterbuck",1,649888.179706798,7902484.18989536
"1023",36498,2016,"October","10/19/2016","04:14:33 PM","Helicopter",2,6,-18.9664,34.4224,"Waterbuck",15,649749.684762142,7902286.08099147
"1024",36499,2016,"October","10/19/2016","04:14:35 PM","Helicopter",2,6,-18.9662,34.4218,"Waterbuck",4,649686.685269645,7902308.72564153
"1025",36500,2016,"October","10/19/2016","04:15:14 PM","Helicopter",2,6,-18.9634,34.4178,"Waterbuck",4,649267.990690701,7902622.00649643
"1026",36501,2016,"October","10/19/2016","04:15:33 PM","Helicopter",2,6,-18.9621,34.4136,"Warthog",2,648826.891108144,7902769.43459475
"1027",36502,2016,"October","10/19/2016","04:15:35 PM","Helicopter",2,6,-18.9619,34.4134,"Waterbuck",10,648806.008743996,7902791.73827023
"1028",36503,2016,"October","10/19/2016","04:15:41 PM","Helicopter",2,6,-18.9614,34.4119,"Warthog",1,648648.503066717,7902848.34095014
"1029",36504,2016,"October","10/19/2016","04:15:46 PM","Helicopter",2,6,-18.9622,34.4118,"Bushbuck",1,648637.264066152,7902759.88606275
"1030",36505,2016,"October","10/19/2016","04:16:10 PM","Helicopter",2,6,-18.9615,34.4135,"Waterbuck",36,648816.89362037,7902835.92347755
"1031",36506,2016,"October","10/19/2016","04:16:24 PM","Helicopter",2,6,-18.9604,34.4105,"Bushbuck",1,648501.969216194,7902960.19496154
"1032",36507,2016,"October","10/19/2016","04:16:43 PM","Helicopter",2,6,-18.9583,34.4072,"Impala",17,648156.334013818,7903195.38676867
"1033",36508,2016,"October","10/19/2016","04:16:51 PM","Helicopter",2,6,-18.9579,34.4066,"Waterbuck",53,648093.506387025,7903240.16040513
"1034",36509,2016,"October","10/19/2016","04:16:55 PM","Helicopter",2,6,-18.9576,34.406,"Kudu",8,648030.590216934,7903273.86643124
"1035",36510,2016,"October","10/19/2016","04:17:22 PM","Helicopter",2,6,-18.9544,34.3989,"Waterbuck",5,647285.758451388,7903633.9679243
"1036",36511,2016,"October","10/19/2016","04:17:25 PM","Helicopter",2,6,-18.9539,34.3982,"Common reedbuck",1,647212.48474995,7903689.8891837
"1037",36512,2016,"October","10/19/2016","04:17:30 PM","Helicopter",2,6,-18.9529,34.3967,"Common reedbuck",2,647055.405614491,7903801.81413072
"1038",36513,2016,"October","10/19/2016","04:17:51 PM","Helicopter",2,6,-18.9502,34.3915,"Waterbuck",5,646510.18098225,7904104.95985495
"1039",36514,2016,"October","10/19/2016","04:17:55 PM","Helicopter",2,6,-18.9495,34.3901,"Waterbuck",3,646363.363350456,7904183.59339849
"1040",36515,2016,"October","10/19/2016","04:17:56 PM","Helicopter",2,6,-18.9493,34.3895,"Waterbuck",1,646300.353972005,7904206.22580182
"1041",36516,2016,"October","10/19/2016","04:17:58 PM","Helicopter",2,6,-18.9492,34.3892,"Baboon troop",1,646268.849230382,7904217.54191932
"1042",36517,2016,"October","10/19/2016","04:18:01 PM","Helicopter",2,6,-18.9488,34.3884,"Warthog",2,646184.952553028,7904262.47435789
"1043",36518,2016,"October","10/19/2016","04:18:07 PM","Helicopter",2,6,-18.9479,34.3868,"Kudu",4,646017.245038184,7904363.40530387
"1044",36519,2016,"October","10/19/2016","04:18:09 PM","Helicopter",2,6,-18.9476,34.3863,"Warthog",1,645964.852386254,7904397.02100398
"1045",36520,2016,"October","10/19/2016","04:18:10 PM","Helicopter",2,6,-18.9474,34.386,"Nyala",3,645933.434096245,7904419.40380436
"1046",36521,2016,"October","10/19/2016","04:18:19 PM","Helicopter",2,6,-18.9462,34.3836,"Nyala",1,645681.737957552,7904554.19498066
"1047",36522,2016,"October","10/19/2016","04:19:20 PM","Helicopter",2,6,-18.9429,34.3768,"Nyala",7,644968.493668774,7904925.01613206
"1048",36523,2016,"October","10/19/2016","04:19:28 PM","Helicopter",2,6,-18.9413,34.3751,"Warthog",1,644790.846707698,7905103.48795497
"1049",36524,2016,"October","10/19/2016","04:19:38 PM","Helicopter",2,6,-18.94,34.3726,"Impala",4,644528.688686949,7905249.41153693
"1050",36525,2016,"October","10/19/2016","04:19:40 PM","Helicopter",2,6,-18.9398,34.372,"Warthog",2,644465.673818866,7905272.0373065
"1051",36526,2016,"October","10/19/2016","04:19:43 PM","Helicopter",2,6,-18.9395,34.3712,"Impala",1,644381.6824381,7905305.89372561
"1052",36527,2016,"October","10/19/2016","04:19:58 PM","Helicopter",2,6,-18.9376,34.3677,"Impala",7,644014.72063617,7905519.03071076
"1053",36528,2016,"October","10/19/2016","04:20:00 PM","Helicopter",2,6,-18.9372,34.3669,"Warthog",1,643930.813135187,7905563.95216362
"1054",36529,2016,"October","10/19/2016","04:20:13 PM","Helicopter",2,6,-18.9354,34.3635,"Ground hornbill",4,643574.287427875,7905765.93098632
"1055",36530,2016,"October","10/19/2016","04:20:23 PM","Helicopter",2,6,-18.9338,34.3607,"Waterbuck",8,643280.772802538,7905945.28115432
"1058",36533,2016,"October","10/19/2016","04:21:12 PM","Helicopter",2,6,-18.9305,34.3637,"Warthog",1,643599.538926587,7906308.06063622
"1059",36534,2016,"October","10/19/2016","04:21:13 PM","Helicopter",2,6,-18.9307,34.3641,"Common reedbuck",3,643641.494822251,7906285.60086146
"1060",36535,2016,"October","10/19/2016","04:21:15 PM","Helicopter",2,6,-18.9308,34.3644,"Oribi",1,643673.004439495,7906274.28955905
"1061",36536,2016,"October","10/19/2016","04:21:29 PM","Helicopter",2,6,-18.9325,34.3674,"Waterbuck",1,643987.498708326,7906083.70302922
"1062",36537,2016,"October","10/19/2016","04:21:32 PM","Helicopter",2,6,-18.9329,34.368,"Oribi",2,644050.345365228,7906038.94470594
"1063",36538,2016,"October","10/19/2016","04:21:33 PM","Helicopter",2,6,-18.933,34.3683,"Common reedbuck",2,644081.854354926,7906027.63266415
"1064",36539,2016,"October","10/19/2016","04:21:35 PM","Helicopter",2,6,-18.9331,34.3687,"Oribi",1,644123.894885997,7906016.23892434
"1065",36540,2016,"October","10/19/2016","04:21:41 PM","Helicopter",2,6,-18.9335,34.3696,"Warthog",2,644218.335669562,7905971.2350268
"1066",36541,2016,"October","10/19/2016","04:21:44 PM","Helicopter",2,6,-18.9336,34.37,"Oribi",1,644260.376009563,7905959.84096387
"1067",36542,2016,"October","10/19/2016","04:21:53 PM","Helicopter",2,6,-18.934,34.3712,"Common reedbuck",1,644386.410801361,7905914.59096424
"1068",36543,2016,"October","10/19/2016","04:21:56 PM","Helicopter",2,6,-18.9341,34.3714,"Oribi",2,644407.387888614,7905903.36013703
"1069",36544,2016,"October","10/19/2016","04:22:04 PM","Helicopter",2,6,-18.9343,34.3721,"Warthog",1,644480.93652838,7905880.65287599
"1070",36545,2016,"October","10/19/2016","04:22:11 PM","Helicopter",2,6,-18.9335,34.3732,"Warthog",1,644597.471859317,7905968.28995219
"1071",36546,2016,"October","10/19/2016","04:22:19 PM","Helicopter",2,6,-18.9311,34.3736,"Common reedbuck",1,644641.664561979,7906233.57567643
"1072",36547,2016,"October","10/19/2016","04:22:38 PM","Helicopter",2,6,-18.931,34.3714,"Impala",1,644410.052784504,7906246.44391171
"1073",36548,2016,"October","10/19/2016","04:22:39 PM","Helicopter",2,6,-18.9312,34.3713,"Common reedbuck",2,644399.349163504,7906224.39127408
"1074",36549,2016,"October","10/19/2016","04:22:40 PM","Helicopter",2,6,-18.9314,34.3713,"Oribi",1,644399.177258241,7906202.25684055
"1075",36550,2016,"October","10/19/2016","04:22:53 PM","Helicopter",2,6,-18.9331,34.371,"Warthog",3,644366.121237583,7906014.35951107
"1076",36551,2016,"October","10/19/2016","04:23:09 PM","Helicopter",2,6,-18.9349,34.3712,"Waterbuck",91,644385.6371599,7905814.98598481
"1077",36552,2016,"October","10/19/2016","04:23:26 PM","Helicopter",2,6,-18.9358,34.3734,"Warthog",1,644616.554715559,7905713.57986027
"1078",36553,2016,"October","10/19/2016","04:23:31 PM","Helicopter",2,6,-18.9362,34.3727,"Impala",8,644542.490515232,7905669.8843537
"1079",36554,2016,"October","10/19/2016","04:23:32 PM","Helicopter",2,6,-18.9362,34.3725,"Warthog",1,644521.427724004,7905670.04813211
"1080",36555,2016,"October","10/19/2016","04:23:40 PM","Helicopter",2,6,-18.9348,34.3719,"Impala",8,644459.443480314,7905825.48045566
"1081",36556,2016,"October","10/19/2016","04:23:42 PM","Helicopter",2,6,-18.9345,34.3721,"Waterbuck",3,644480.764495557,7905858.51842961
"1082",36557,2016,"October","10/19/2016","04:23:52 PM","Helicopter",2,6,-18.9351,34.3737,"Warthog",1,644648.751837544,7905790.80463868
"1083",36558,2016,"October","10/19/2016","04:24:04 PM","Helicopter",2,6,-18.9365,34.3757,"Impala",1,644858.173799216,7905634.22309563
"1084",36559,2016,"October","10/19/2016","04:24:06 PM","Helicopter",2,6,-18.9367,34.3761,"Warthog",2,644900.126798514,7905611.76026544
"1085",36560,2016,"October","10/19/2016","04:24:21 PM","Helicopter",2,6,-18.9384,34.3788,"Impala",2,645183.004430749,7905421.39811392
"1086",36561,2016,"October","10/19/2016","04:24:24 PM","Helicopter",2,6,-18.9388,34.3793,"Oribi",2,645235.314884983,7905376.71768381
"1087",36562,2016,"October","10/19/2016","04:24:32 PM","Helicopter",2,6,-18.9396,34.3808,"Waterbuck",1,645392.591096339,7905286.94444355
"1088",36563,2016,"October","10/19/2016","04:24:40 PM","Helicopter",2,6,-18.9394,34.3824,"Nyala",1,645561.263888342,7905307.75995042
"1089",36564,2016,"October","10/19/2016","04:24:43 PM","Helicopter",2,6,-18.9386,34.3825,"Waterbuck",5,645572.488631851,7905396.21559509
"1090",36565,2016,"October","10/19/2016","04:24:55 PM","Helicopter",2,6,-18.9386,34.3806,"Impala",1,645372.39437962,7905397.78181256
"1091",36566,2016,"October","10/19/2016","04:25:09 PM","Helicopter",2,6,-18.9405,34.3827,"Sable",1,645591.903811444,7905185.77251093
"1092",36567,2016,"October","10/19/2016","04:25:16 PM","Helicopter",2,6,-18.9412,34.384,"Kudu",7,645728.201396283,7905107.22847891
"1093",36568,2016,"October","10/19/2016","04:25:20 PM","Helicopter",2,6,-18.9418,34.385,"Warthog",1,645832.99148948,7905039.99862294
"1094",36569,2016,"October","10/19/2016","04:25:49 PM","Helicopter",2,6,-18.9425,34.3845,"Impala",8,645779.728254065,7904962.94085651
"1095",36570,2016,"October","10/19/2016","04:26:06 PM","Helicopter",2,6,-18.9435,34.3876,"Oribi",2,646105.320456835,7904849.70376793
"1096",36571,2016,"October","10/19/2016","04:26:09 PM","Helicopter",2,6,-18.9436,34.388,"Waterbuck",1,646147.357366,7904838.30517985
"1097",36572,2016,"October","10/19/2016","04:26:10 PM","Helicopter",2,6,-18.9438,34.3884,"Warthog",1,646189.307149548,7904815.83919916
"1098",36573,2016,"October","10/19/2016","04:26:12 PM","Helicopter",2,6,-18.9441,34.3889,"Oribi",1,646241.700686485,7904782.22293179
"1099",36574,2016,"October","10/19/2016","04:26:15 PM","Helicopter",2,6,-18.9445,34.3895,"Waterbuck",1,646304.537827465,7904737.45627821
"1100",36575,2016,"October","10/19/2016","04:26:16 PM","Helicopter",2,6,-18.9446,34.3897,"Warthog",2,646325.512530775,7904726.22310812
"1101",36576,2016,"October","10/19/2016","04:26:21 PM","Helicopter",2,6,-18.9451,34.3908,"Impala",7,646440.916586208,7904669.9738691
"1102",36577,2016,"October","10/19/2016","04:26:22 PM","Helicopter",2,6,-18.9452,34.3909,"Waterbuck",2,646451.360243739,7904658.82355216
"1103",36578,2016,"October","10/19/2016","04:26:26 PM","Helicopter",2,6,-18.9456,34.3917,"Waterbuck",3,646535.258236289,7904613.89000491
"1104",36579,2016,"October","10/19/2016","04:26:30 PM","Helicopter",2,6,-18.9461,34.3925,"Waterbuck",2,646619.068494403,7904557.88873787
"1105",36580,2016,"October","10/19/2016","04:26:31 PM","Helicopter",2,6,-18.9461,34.3925,"Warthog",1,646619.068494403,7904557.88873787
"1106",36581,2016,"October","10/19/2016","04:26:43 PM","Helicopter",2,6,-18.9474,34.3951,"Waterbuck",9,646891.732878733,7904411.8505544
"1107",36582,2016,"October","10/19/2016","04:26:44 PM","Helicopter",2,6,-18.9476,34.3953,"Warthog",3,646912.61936247,7904389.5493455
"1108",36583,2016,"October","10/19/2016","04:26:51 PM","Helicopter",2,6,-18.9484,34.3968,"Waterbuck",3,647069.879789574,7904299.76072377
"1109",36584,2016,"October","10/19/2016","04:26:57 PM","Helicopter",2,6,-18.9491,34.3981,"Warthog",2,647206.165134891,7904221.20493006
"1110",36585,2016,"October","10/19/2016","04:27:29 PM","Helicopter",2,6,-18.9474,34.399,"Warthog",3,647302.433257258,7904408.59830251
"1111",36586,2016,"October","10/19/2016","04:27:39 PM","Helicopter",2,6,-18.9495,34.3982,"Waterbuck",27,647216.344928567,7904176.85211983
"1112",36587,2016,"October","10/19/2016","04:27:48 PM","Helicopter",2,6,-18.9505,34.3999,"Oribi",1,647394.487745108,7904064.75886729
"1113",36588,2016,"October","10/19/2016","04:27:49 PM","Helicopter",2,6,-18.9507,34.4001,"Warthog",1,647415.373243232,7904042.45701872
"1114",36589,2016,"October","10/19/2016","04:27:51 PM","Helicopter",2,6,-18.9509,34.4005,"Oribi",2,647457.31983296,7904019.98793411
"1115",36590,2016,"October","10/19/2016","04:28:02 PM","Helicopter",2,6,-18.952,34.4028,"Warthog",1,647698.554860925,7903896.32239556
"1116",36591,2016,"October","10/19/2016","04:28:05 PM","Helicopter",2,6,-18.9522,34.4035,"Waterbuck",9,647772.092311906,7903873.60126639
"1117",36592,2016,"October","10/19/2016","04:28:45 PM","Helicopter",2,6,-18.9529,34.4031,"Waterbuck",60,647729.354012532,7903796.4648849
"1118",36593,2016,"October","10/19/2016","04:28:52 PM","Helicopter",2,6,-18.9532,34.405,"Oribi",1,647929.168231516,7903761.6700161
"1119",36594,2016,"October","10/19/2016","04:29:03 PM","Helicopter",2,6,-18.9539,34.4077,"Warthog",1,648212.871971955,7903681.93122497
"1120",36595,2016,"October","10/19/2016","04:29:05 PM","Helicopter",2,6,-18.9541,34.4081,"Impala",5,648254.81688324,7903659.46021126
"1121",36596,2016,"October","10/19/2016","04:29:09 PM","Helicopter",2,6,-18.9545,34.4089,"Waterbuck",6,648338.70641615,7903614.51787755
"1122",36597,2016,"October","10/19/2016","04:29:12 PM","Helicopter",2,6,-18.9549,34.4095,"Waterbuck",2,648401.534857198,7903569.74347375
"1123",36598,2016,"October","10/19/2016","04:29:16 PM","Helicopter",2,6,-18.9553,34.4101,"Kudu",6,648464.36300247,7903524.9688349
"1124",36599,2016,"October","10/19/2016","04:29:33 PM","Helicopter",2,6,-18.9577,34.4139,"Oribi",2,648862.386046658,7903256.14720316
"1125",36600,2016,"October","10/19/2016","04:29:35 PM","Helicopter",2,6,-18.9579,34.4143,"Common reedbuck",1,648904.329279126,7903233.67459441
"1126",36601,2016,"October","10/19/2016","04:29:42 PM","Helicopter",2,6,-18.9587,34.4159,"Bushbuck",3,649072.10124342,7903143.78313795
"1127",36602,2016,"October","10/19/2016","04:29:50 PM","Helicopter",2,6,-18.9596,34.4176,"Oribi",1,649250.312770015,7903042.73796382
"1128",36603,2016,"October","10/19/2016","04:30:04 PM","Helicopter",2,6,-18.9612,34.4206,"Waterbuck",5,649564.78868255,7902863.11637953
"1129",36604,2016,"October","10/19/2016","04:30:16 PM","Helicopter",2,6,-18.9626,34.4233,"Waterbuck",1,649847.847768508,7902705.87899529
"1130",36605,2016,"October","10/19/2016","04:30:25 PM","Helicopter",2,6,-18.9637,34.4252,"Waterbuck",1,650046.932015039,7902582.52058927
"1131",36606,2016,"October","10/19/2016","04:30:27 PM","Helicopter",2,6,-18.964,34.4257,"Waterbuck",11,650099.312759699,7902548.89246786
"1132",36607,2016,"October","10/19/2016","04:30:38 PM","Helicopter",2,6,-18.9652,34.4284,"Oribi",1,650382.542309397,7902413.78118411
"1133",36608,2016,"October","10/19/2016","04:30:50 PM","Helicopter",2,6,-18.9665,34.4306,"Impala",1,650613.029616809,7902268.02521503
"1134",36609,2016,"October","10/19/2016","04:31:11 PM","Helicopter",2,6,-18.9691,34.4356,"Waterbuck",2,651137.171065534,7901975.98932123
"1135",36610,2016,"October","10/19/2016","04:31:15 PM","Helicopter",2,6,-18.9696,34.4365,"Bushbuck",1,651231.485984734,7901919.87955695
"1136",36611,2016,"October","10/19/2016","04:31:35 PM","Helicopter",2,6,-18.9721,34.4412,"Oribi",2,651724.111139245,7901639.15067087
"1137",36612,2016,"October","10/19/2016","04:31:40 PM","Helicopter",2,6,-18.9726,34.4421,"Waterbuck",2,651818.422716497,7901583.03766351
"1138",36613,2016,"October","10/19/2016","04:31:44 PM","Helicopter",2,6,-18.9731,34.4431,"Waterbuck",9,651923.263076732,7901526.83789541
"1139",36614,2016,"October","10/19/2016","04:31:57 PM","Helicopter",2,6,-18.9748,34.4464,"Waterbuck",4,652269.186550954,7901335.8403481
"1140",36615,2016,"October","10/19/2016","04:32:00 PM","Helicopter",2,6,-18.9751,34.4468,"Waterbuck",2,652311.030824827,7901302.29186581
"1141",36616,2016,"October","10/19/2016","04:32:19 PM","Helicopter",2,6,-18.9775,34.4513,"Warthog",1,652782.65771023,7901032.77295552
"1142",36617,2016,"October","10/19/2016","04:32:22 PM","Helicopter",2,6,-18.9778,34.4517,"Bushbuck",1,652824.500415338,7900999.22319267
"1143",36618,2016,"October","10/19/2016","04:32:54 PM","Helicopter",2,6,-18.9818,34.4591,"Bushbuck",1,653599.9848974,7900550.08135313
"1144",36619,2016,"October","10/19/2016","04:33:58 PM","Helicopter",2,6,-18.9843,34.4637,"Oribi",1,654082.012266732,7900269.37167866
"1145",36620,2016,"October","10/19/2016","04:34:13 PM","Helicopter",2,6,-18.9864,34.4672,"Warthog",1,654448.580411432,7900033.88441226
"1146",36621,2016,"October","10/19/2016","04:35:20 PM","Helicopter",2,6,-18.9949,34.4835,"Baboon troop",1,656156.816278335,7899078.74848174
"1147",36622,2016,"October","10/19/2016","04:36:13 PM","Helicopter",2,6,-18.9999,34.4956,"Nyala",1,657426.016982144,7898514.57812015
"1148",36623,2016,"October","10/19/2016","04:37:08 PM","Helicopter",2,6,-18.9901,34.4848,"Oribi",2,656298.16320579,7899608.84481541
"1149",36624,2016,"October","10/19/2016","04:38:20 PM","Helicopter",2,6,-18.9787,34.4637,"Baboon troop",1,654087.163394611,7900889.15860808
"1150",36625,2016,"October","10/19/2016","04:39:10 PM","Helicopter",2,6,-18.9744,34.456,"Sable",20,653280.360784267,7901371.7843424
"1151",36626,2016,"October","10/19/2016","04:39:13 PM","Helicopter",2,6,-18.9747,34.4554,"Warthog",1,653216.91072086,7901339.10359444
"1152",36627,2016,"October","10/19/2016","04:40:02 PM","Helicopter",2,6,-18.9671,34.4426,"Common reedbuck",2,651876.052705156,7902191.32076509
